Scheme Name	Asset Value
LIC MF Equity Savings Fund-Direct Plan-Growth	27.6475
LIC MF Equity Savings Fund-Direct Plan-Monthly IDCW	18.6755
LIC MF Equity Savings Fund-Direct Plan-Quarterly IDCW	15.4027
LIC MF Equity Savings Fund-Regular Plan-Growth	24.5976
LIC MF Equity Savings Fund-Regular Plan-Monthly IDCW	19.3795
LIC MF Equity Savings Fund-Regular Plan-Quarterly IDCW	18.3224
Mahindra Manulife Equity Savings Fund - Direct Plan -Growth	22.2155
Mahindra Manulife Equity Savings Fund - Regular Plan - Growth	19.1537
Mahindra Manulife Equity Savings Fund -Direct Plan -Dividend	16.4289
Mahindra Manulife Equity Savings Fund -Regular Plan -Dividend	13.6741
Mirae Asset Equity Savings Fund Direct IDCW	13.953
Mirae Asset Equity Savings Fund Regular IDCW	12.931
Mirae Asset Equity Savings Fund- Direct Plan- Growth	19.759
Mirae Asset Equity Savings Fund- Regular Plan- Growth	18.524
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - IDCW Option	0.0000
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - MONTHLY IDCW Option	0.0000
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - QUARTERLY IDCW Option	0.0000
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option	0.0000
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option	0.0000
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option	0.0000
NIPPON INDIA EQUITY SAVINGS FUND - Direct Plan - IDCW Option	14.3311
NIPPON INDIA EQUITY SAVINGS FUND - Direct Plan - MONTHLY IDCW Option	14.1243
NIPPON INDIA EQUITY SAVINGS FUND - Direct Plan - QUARTERLY IDCW Option	14.1106
NIPPON INDIA EQUITY SAVINGS FUND - IDCW Option	12.9775
NIPPON INDIA EQUITY SAVINGS FUND - MONTHLY IDCW Option	12.8010
NIPPON INDIA EQUITY SAVINGS FUND - QUARTERLY IDCW Option	12.7921
Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan - Bonus Option	0.3021
Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan - Growth Option	0.3021
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - IDCW Option	0.2604
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - MONTHLY IDCW Option	0.2566
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - QUARTERLY IDCW Option	0.2564
Nippon India Equity Savings Fund - Segregated Portfolio 1 - Growth Plan - Bonus Option	0.2885
Nippon India Equity Savings Fund - Segregated Portfolio 1 - Growth Plan - Growth Option	0.2885
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - IDCW Option	0.2471
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY IDCW Option	0.2437
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option	0.2436
Nippon India Equity Savings Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Bonus Option	0.0000
Nippon India Equity Savings Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option	0.0000
Nippon India Equity Savings Fund - Segregated Portfolio 2 - Growth Plan - Bonus Option	0.0000
Nippon India Equity Savings Fund - Segregated Portfolio 2 - Growth Plan - Growth Option	0.0000
Nippon India Equity Savings Fund- Direct Plan- Growth Plan- Bonus Option	16.6250
Nippon India Equity Savings Fund- Direct Plan- Growth Plan-Growth Option	16.6250
Nippon India Equity Savings Fund- Growth Plan- Bonus Option	15.1490
Nippon India Equity Savings Fund- Growth Plan- Growth Option	15.1490
PGIM India Equity Savings Fund - Annual Dividend option	15.5374
PGIM India Equity Savings Fund - Direct Plan - Annual Dividend	16.4022
PGIM India Equity Savings Fund - Direct Plan - Growth	53.2529
PGIM India Equity Savings Fund - Direct Plan - Half yearly Dividend option	12.3735
PGIM India Equity Savings Fund - Direct Plan - Monthly Dividend	13.7022
PGIM India Equity Savings Fund - Direct Plan - Quarterly Dividend	12.7923
PGIM India Equity Savings Fund - Direct Plan - Regular Dividend Option	12.1329
PGIM India Equity Savings Fund - Growth Option	47.1489
PGIM India Equity Savings Fund - Monthly Dividend option	12.5278
PGIM India Equity Savings Fund - Quarterly  Dividend	12.3639
PGIM India Equity Savings Fund - Regular Plan - Regular Dividend Option	12.1179
SBI Equity Savings Fund - Direct Plan - Growth	24.1765
SBI Equity Savings Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	22.1299
SBI Equity Savings Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	22.8946
SBI Equity Savings Fund - Regular Plan - Growth	21.9690
SBI Equity Savings Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	20.3676
SBI Equity Savings Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	20.7744
Sundaram Equity Savings Fund (Formerly Known as  Principal Equity Savings Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option - Half Yearly	16.2497
Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) - Direct Plan - Growth Option	75.9313
Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) - Growth Option	65.7770
Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) -Quarterly Income Distribution CUM Capital Withdrawal	16.4325
Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Quarterly	23.8551
Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund)- Half Yearly Income Distribution CUM Capital Withdrawal	15.2309
Tata Equity Savings Fund -Regular Plan-Growth Option	52.3780
Tata Equity Savings Fund- Direct Plan- Growth Option	58.8963
Tata Equity Savings Fund- Regular Plan - Periodic Payout of IDCW Option	25.0922
TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option	16.9984
Tata Equity Savings Fund-Direct Plan - Monthly Payout of IDCW Option	20.7004
Tata Equity Savings Fund-Direct Plan - Periodic Payout of IDCWS Option	28.7778
Union Equity Savings Fund - Direct Plan - Growth Option	16.44
Union Equity Savings Fund - Direct Plan - IDCW Option	16.44
Union Equity Savings Fund - Regular Plan - Growth Option	15.85
Union Equity Savings Fund - Regular Plan - IDCW Option	15.85
UTI Equity Savings Fund - Direct Plan - Growth Option	18.354
UTI Equity Savings Fund - Direct Plan - IDCW	18.354
UTI Equity Savings Fund - Direct Plan - Monthly IDCW	18.355
UTI Equity Savings Fund - Direct Plan - Quarterly IDCW	18.3539
UTI Equity Savings Fund - Regular Plan - Growth Option	17.3243
UTI Equity Savings Fund - Regular Plan - IDCW	17.3243
UTI Equity Savings Fund - Regular Plan - Monthly IDCW	17.3244
UTI Equity Savings Fund - Regular Plan - Quarterly IDCW	17.3243
Aditya Birla Sun Life Multi Asset Allocation Fund-Direct Growth	13.5296
Aditya Birla Sun Life Multi Asset Allocation Fund-Direct IDCW	13.5296
Aditya Birla Sun Life Multi Asset Allocation Fund-Regular Growth	13.1088
Aditya Birla Sun Life Multi Asset Allocation Fund-Regular IDCW	12.589
Axis Multi Asset Allocation Fund - Direct Plan - Growth Option	41.6007
Axis Multi Asset Allocation Fund - Direct Plan - Monthly IDCW	23.8411
Axis Multi Asset Allocation Fund - Regular Plan - Growth Option	36.0019
Axis Multi Asset Allocation Fund - Regular Plan - Monthly IDCW	17.8470
Bajaj Finserv Multi Asset Allocation Fund - Direct Growth	9.9936
Bajaj Finserv Multi Asset Allocation Fund - Direct IDCW	9.9936
Bajaj Finserv Multi Asset Allocation Fund - Regular Growth	9.8778
Bajaj Finserv Multi Asset Allocation Fund - Regular IDCW	9.8778
Bandhan Multi Asset Allocation Fund - Direct Plan - Growth	11.1662
Bandhan Multi Asset Allocation Fund - Direct Plan - IDCW	11.1662
Bandhan Multi Asset Allocation Fund - Regular Plan - Growth	10.9734
Bandhan Multi Asset Allocation Fund - Regular Plan - IDCW	10.9734
Bank of India Multi Asset Allocation Fund-Direct Plan-Growth	10.3030
Bank of India Multi Asset Allocation Fund-Direct Plan-IDCW	10.3042
Bank of India Multi Asset Allocation Fund-Regular Plan-Growth	10.2051
Bank of India Multi Asset Allocation Fund-Regular Plan-IDCW	10.2060
Baroda BNP Paribas Multi Asset Fund - Direct Plan - Growth Option	13.6430
Baroda BNP Paribas Multi Asset Fund - Direct Plan - IDCW Option	13.6430
Baroda BNP Paribas Multi Asset Fund - Regular Plan - Growth Option	13.2036
Baroda BNP Paribas Multi Asset Fund - Regular Plan - IDCW Option	13.2036
DSP Multi Asset Allocation Fund - Direct - Growth	12.7168
DSP Multi Asset Allocation Fund - Direct - IDCW	12.1170
DSP Multi Asset Allocation Fund - Regular - Growth	12.4617
DSP Multi Asset Allocation Fund - Regular - IDCW	11.8619
Edelweiss Multi Asset Allocation Fund - Direct Plan - Growth	11.3810
Edelweiss Multi Asset Allocation Fund - Direct Plan - IDCW Option	11.3810
Edelweiss Multi Asset Allocation Fund - Regular Plan - Growth	11.3204
Edelweiss Multi Asset Allocation Fund - Regular Plan - IDCW Option	11.3204
HDFC Multi-Asset Fund - Growth Option	64.869
HDFC Multi-Asset Fund - Growth Option - Direct Plan	72.088
HDFC Multi-Asset Fund - IDCW Option	15.609
HDFC Multi-Asset Fund - IDCW Option - Direct Plan	19.208
HSBC Multi Asset Allocation Fund - Direct - Growth	10.335
HSBC Multi Asset Allocation Fund - Direct - IDCW	10.335
HSBC Multi Asset Allocation Fund - Regular - Growth	10.1921
HSBC Multi Asset Allocation Fund - Regular - IDCW	10.1921
ICICI Prudential Multi-Asset Fund - Direct Plan - Growth	756.5929
ICICI Prudential Multi-Asset Fund - Direct Plan - IDCW	52.5874
ICICI Prudential Multi-Asset Fund - Growth	689.5030
ICICI Prudential Multi-Asset Fund - IDCW	31.8995
ICICI Prudential Multi-Asset Fund- Institutional Growth Option	22.849
ICICI Prudential Multi-Asset Fund-Institutional Option - I	43.0129
Invesco India Multi Asset Allocation Fund - Direct Plan - Growth	9.89
Invesco India Multi Asset Allocation Fund - Direct Plan - IDCW	9.89
Invesco India Multi Asset Allocation Fund - Growth	9.87
Invesco India Multi Asset Allocation Fund - IDCW	9.87
Kotak Multi Asset Allocation Fund - Direct Plan - Growth Option	11.987
Kotak Multi Asset Allocation Fund - Direct Plan - IDCW Option	11.986
Kotak Multi Asset Allocation Fund - Regular Plan - Growth Option	11.738
Kotak Multi Asset Allocation Fund - Regular Plan - IDCW Option	11.737
LIC MF Multi Asset Allocation Fund-Direct Plan-Growth	9.8329
LIC MF Multi Asset Allocation Fund-Direct Plan-IDCW	9.8329
LIC MF Multi Asset Allocation Fund-Regular Plan-Growth	9.8244
LIC MF Multi Asset Allocation Fund-Regular Plan-IDCW	9.8244
Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW	10.8553
Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW	10.6826
Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth	10.8553
Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth	10.6826
Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth	10.996
Mirae Asset Multi Asset Allocation Fund - Direct Plan - IDCW	10.996
Mirae Asset Multi Asset Allocation Fund - Regular Plan - Growth	10.803
Mirae Asset Multi Asset Allocation Fund - Regular Plan - IDCW	10.801
Motilal Oswal Multi Asset Fund - Direct Plan - Growth Option	11.8056
Motilal Oswal Multi Asset Fund - Regular Plan - Growth Option	11.1000
Nippon India Multi Asset Allocation Fund - Direct Plan - Growth Option	20.4383
NIPPON INDIA MULTI ASSET ALLOCATION FUND - DIRECT Plan - IDCW Option	20.4383
NIPPON INDIA MULTI ASSET ALLOCATION FUND - IDCW Option	19.1990
Nippon India Multi Asset Allocation Fund - Regular Plan - Growth Option	19.1990
quant Multi Asset Fund - IDCW Option - Direct Plan	121.0422
quant Multi Asset Fund - IDCW Option - Regular Plan	112.7538
quant Multi Asset Fund-GROWTH OPTION - Regular Plan	122.9995
quant Multi Asset Fund-GROWTH OPTION-Direct Plan	131.3398
Quantum Multi Asset Allocation Fund - Direct Plan Growth Option	10.79
Quantum Multi Asset Allocation Fund - Regular Plan Growth Option	10.62
Samco Multi Asset Allocation Fund - Direct Plan - Growth	10.50
Samco Multi Asset Allocation Fund - Regular Plan - Growth	10.46
SBI Multi Asset Allocation Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	33.5912
SBI MULTI ASSET ALLOCATION FUND - DIRECT PLAN - GROWTH	58.9560
SBI Multi Asset Allocation Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	26.4735
SBI Multi Asset Allocation Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	28.0038
SBI Multi Asset Allocation Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	30.1599
SBI MULTI ASSET ALLOCATION FUND - REGULAR PLAN - GROWTH	53.3351
SBI Multi Asset Allocation Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	23.8493
SBI Multi Asset Allocation Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	23.8259
Shriram Multi Asset Allocation Fund - Direct Growth	11.3461
Shriram Multi Asset Allocation Fund - Regular Growth	11.031
Sundaram Multi Asset Allocation Fund Direct Plan Growth	11.1511
Sundaram Multi Asset Allocation Fund Direct Plan IDCW Payout	11.1511
Sundaram Multi Asset Allocation Fund Direct Plan IDCW Reinvestment	11.1511
Sundaram Multi Asset Allocation Fund Regular Plan Growth	10.9475
Sundaram Multi Asset Allocation Fund Regular Plan IDCW Payout	10.9475
Sundaram Multi Asset Allocation Fund Regular Plan IDCW Reinvestment	10.9475
Tata Multi Asset Opportnities Fund-Direct Plan-Dividend Reinvestment	22.6463
Tata Multi Asset Opportunities Fund-Direct Plan-Dividend Payout	22.6463
Tata Multi Asset Opportunities Fund-Direct Plan-Growth	22.6463
Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Payout	20.7951
Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Reinvestment	20.7951
Tata Multi Asset Opportunities Fund-Regular Plan-Growth	20.7951
Union Multi Asset Allocation Fund- Direct Plan - Growth Option	9.52
Union Multi Asset Allocation Fund- Direct Plan - IDCW Option	9.52
Union Multi Asset Allocation Fund- Regular Plan - Growth Option	9.47
Union Multi Asset Allocation Fund- Regular Plan - IDCW Option	9.47
UTI Multi Asset Allocation Fund - Direct Plan - Growth Option	74.2172
UTI Multi Asset Allocation Fund - Direct Plan - IDCW	30.4662
UTI Multi Asset Allocation Fund - Regular Plan - Growth Option	67.2478
UTI Multi Asset Allocation Fund - Regular Plan - IDCW	26.5002
WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth	13.209
WhiteOak Capital Multi Asset Allocation Fund Regular Plan Growth	12.930
ICICI Prudential Blended Plan B -  Dividend Option - I	15.0425
ICICI Prudential Blended Plan B -  Growth Option - I	23.9631
ICICI Prudential Blended Plan B -  Monthly Dividend Option - I	10.2660
ICICI Prudential Blended Plan B - Daily Dividend Option - I	12.4926
ICICI Prudential Blended Plan B - Direct Plan -  Dividend Option - I	17.7362
ICICI Prudential Blended Plan B - Direct Plan -  Growth Option - I	24.0808
ICICI Prudential Blended Plan B - Direct Plan -  Monthly Dividend Option - I	10.3063
ICICI Prudential Blended Plan B - Direct Plan - Half Yearly Dividend Option - I	10.0227
ICICI Prudential Blended Plan B - Direct Plan - Quarterly Dividend Option - I	10.7000
ICICI Prudential Blended Plan B - Half Yearly Dividend Option - I	10.3661
ICICI Prudential Blended Plan B - option I-Bonus	11.9703
ICICI Prudential Blended Plan B-Direct Plan -  Daily Dividend Option - I	12.0320
ICICI Prudential Child Care Plan Study - Cumulative	69.6122
ICICI Prudential Child Care Plan Study - Direct Plan- Cumulative	72.4243
ICICI Prudential Dynamic Bond Fund - Annual Dividend	10.6484
ICICI Prudential Dynamic Bond Fund - Bonus	19.6984
ICICI Prudential Dynamic Bond Fund - Daily Dividend	10.0171
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Daily Dividend	10.5669
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Growth	20.4250
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Half Yearly Dividend	10.2129
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Monthly Dividend	10.4618
ICICI Prudential Dynamic Bond Fund - Direct Plan - Annual Dividend	10.6164
ICICI Prudential Dynamic Bond Fund - Direct Plan - Bonus Option	20.2300
ICICI Prudential Dynamic Bond Fund - Direct Plan - Quarterly Dividend	10.4779
ICICI Prudential Dynamic Bond Fund - Growth	19.6985
ICICI Prudential Dynamic Bond Fund - Half Yearly Dividend	10.2388
ICICI Prudential Dynamic Bond Fund - Monthly Dividend	10.9656
ICICI Prudential Dynamic Bond Fund - Premium Plus Growth	20.7632
ICICI Prudential Dynamic Bond Fund - Quarterly Dividend	10.4080
ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Dividend	10.7894
ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Growth	22.5035
ICICI Prudential Interval Fund Annual Interval Plan - I - Direct Plan Bonus	12.6280
ICICI Prudential Interval Fund Annual Interval Plan I -  Growth	17.9830
ICICI Prudential Interval Fund Annual Interval Plan I - Direct Plan -  Growth	18.0131
ICICI Prudential Interval Fund Annual Interval Plan I - Dividend	10.8172
ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Dividend	11.9883
ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Growth	22.6497
ICICI Prudential Interval Fund Annual Interval Plan II - Direct Plan -  Growth	23.4449
ICICI Prudential Interval Fund Annual Interval Plan II - Dividend	11.8549
ICICI Prudential Interval Fund Annual Interval Plan II - Growth	23.3622
ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Dividend	11.7874
ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Growth	21.8977
ICICI Prudential Interval Fund Annual Interval Plan III - Direct Plan -  Growth	17.7978
ICICI Prudential Interval Fund Annual Interval Plan III - Dividend	10.8352
ICICI Prudential Interval Fund Annual Interval Plan III - Growth	17.7495
ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Dividend	11.6845
ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth	21.7637
ICICI Prudential Interval Fund Annual Interval Plan IV -  Dividend	11.7708
ICICI Prudential Interval Fund Annual Interval Plan IV - Direct Plan -  Growth	20.4818
ICICI Prudential Interval Fund Annual Interval Plan IV - Growth	20.4088
ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Dividend	10.0016
ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Growth	21.1844
ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Dividend	10.0692
ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Growth	13.4735
ICICI Prudential Interval Fund Monthly Interval Plan I - Dividend	10.0015
ICICI Prudential Interval Fund Monthly Interval Plan I - Growth	13.4637
